# The short-range probabilities and their standard deviations calculated from single_ion_cold_higher.dat using probability mass function stored in /home/mzalewski/Documents/python/molscat_data/data/pmf/N_pdf_logic_params_EMM_500uK.txt.
0.0584 0.0813 0.0574 0.0632 0.0221
0.0056 0.0083 0.0042 0.0043 0.0019
